invoice_date,external_invoice_number,branch_code,invoice_type,channel,payment_method,line_number,sku,product_name,category,quantity,unit_price,discount_rate,net_sales,vat_rate,tax_amount,total_amount,currency
2025-01-16,3SC-RYD2-20250116-00371,3SC-RYD2,sale,delivery,cash,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-16,3SC-RYD2-20250116-00372,3SC-RYD2,sale,delivery,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-16,3SC-RYD2-20250116-00373,3SC-RYD2,sale,delivery,cash,1,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.1,45.0,0.15,6.75,51.75,SAR
2025-01-16,3SC-RYD2-20250116-00374,3SC-RYD2,sale,take_away,card,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-16,3SC-RYD2-20250116-00374,3SC-RYD2,sale,take_away,card,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-16,3SC-RYD2-20250116-00374,3SC-RYD2,sale,take_away,card,3,PST-CRS,Butter Croissant,Pastries,1,12.0,0.05,11.4,0.15,1.71,13.11,SAR
2025-01-17,3SC-RYD-20250117-00375,3SC-RYD,sale,in_store,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-17,3SC-RYD-20250117-00375,3SC-RYD,sale,in_store,card,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.05,25.17,0.15,3.78,28.95,SAR
2025-01-17,3SC-RYD-20250117-00376,3SC-RYD,sale,delivery,cash,1,ESP-DBL,Double Espresso,Espresso,2,24.5,0.1,44.1,0.15,6.62,50.72,SAR
2025-01-17,3SC-RYD-20250117-00376,3SC-RYD,sale,delivery,cash,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-17,3SC-RYD-20250117-00377,3SC-RYD,sale,take_away,card,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-17,3SC-RYD-20250117-00378,3SC-RYD,sale,in_store,card,1,PST-CRS,Butter Croissant,Pastries,2,12.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-17,3SC-RYD-20250117-00378,3SC-RYD,sale,in_store,card,2,CLD-BRW,Cold Brew,Brewed,1,24.0,0.05,22.8,0.15,3.42,26.22,SAR
2025-01-17,3SC-RYD-20250117-00379,3SC-RYD,sale,delivery,card,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-17,3SC-RYD-20250117-00380,3SC-RYD,sale,delivery,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-17,3SC-RYD-20250117-00380,3SC-RYD,sale,delivery,cash,2,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.1,45.0,0.15,6.75,51.75,SAR
2025-01-17,3SC-RYD-20250117-00380,3SC-RYD,sale,delivery,cash,3,CLD-BRW,Cold Brew,Brewed,1,24.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-17,3SC-RYD-20250117-00381,3SC-RYD,sale,take_away,cash,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-17,3SC-RYD-20250117-00381,3SC-RYD,sale,take_away,cash,2,LAT-LRG,Latte (Large),Espresso,2,26.5,0.0,53.0,0.15,7.95,60.95,SAR
2025-01-17,3SC-RYD-20250117-00382,3SC-RYD,sale,in_store,card,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.05,12.35,0.15,1.85,14.2,SAR
2025-01-17,3SC-RYD-20250117-00383,3SC-RYD,sale,take_away,cash,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.05,11.4,0.15,1.71,13.11,SAR
2025-01-17,3SC-RYD-20250117-00384,3SC-RYD,sale,in_store,cash,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-17,3SC-RYD-20250117-00384,3SC-RYD,sale,in_store,cash,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.1,22.5,0.15,3.38,25.88,SAR
2025-01-17,3SC-RYD-20250117-00384,3SC-RYD,sale,in_store,cash,3,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-17,3SC-RYD-20250117-00385,3SC-RYD,sale,delivery,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.05,17.1,0.15,2.56,19.66,SAR
2025-01-17,3SC-RYD-20250117-00385,3SC-RYD,sale,delivery,card,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-17,3SC-RYD-20250117-00385,3SC-RYD,sale,delivery,card,3,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-17,3SC-RYD2-20250117-00386,3SC-RYD2,sale,take_away,card,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.05,20.59,0.15,3.09,23.68,SAR
2025-01-17,3SC-RYD2-20250117-00387,3SC-RYD2,sale,delivery,card,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.05,20.59,0.15,3.09,23.68,SAR
2025-01-17,3SC-RYD2-20250117-00388,3SC-RYD2,sale,in_store,cash,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-17,3SC-RYD2-20250117-00388,3SC-RYD2,sale,in_store,cash,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-17,3SC-RYD2-20250117-00388,3SC-RYD2,sale,in_store,cash,3,DRP-REG,Drip Coffee,Brewed,2,18.0,0.05,34.2,0.15,5.13,39.33,SAR
2025-01-17,3SC-RYD2-20250117-00389,3SC-RYD2,sale,delivery,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.05,22.8,0.15,3.42,26.22,SAR
2025-01-17,3SC-RYD2-20250117-00389,3SC-RYD2,sale,delivery,card,2,DRP-REG,Drip Coffee,Brewed,2,18.0,0.0,36.0,0.15,5.4,41.4,SAR
2025-01-17,3SC-RYD2-20250117-00390,3SC-RYD2,sale,delivery,cash,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.05,23.27,0.15,3.49,26.76,SAR
2025-01-17,3SC-RYD2-20250117-00390,3SC-RYD2,sale,delivery,cash,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.1,10.8,0.15,1.62,12.42,SAR
2025-01-17,3SC-RYD2-20250117-00390,3SC-RYD2,sale,delivery,cash,3,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-17,3SC-RYD2-20250117-00391,3SC-RYD2,sale,take_away,card,1,ESP-DBL,Double Espresso,Espresso,2,24.5,0.0,49.0,0.15,7.35,56.35,SAR
2025-01-17,3SC-RYD2-20250117-00391,3SC-RYD2,sale,take_away,card,2,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-17,3SC-RYD2-20250117-00392,3SC-RYD2,sale,take_away,card,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-17,3SC-RYD2-20250117-00393,3SC-RYD2,sale,in_store,cash,1,PST-CRS,Butter Croissant,Pastries,2,12.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-18,3SC-RYD-20250118-00394,3SC-RYD,sale,take_away,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-18,3SC-RYD-20250118-00394,3SC-RYD,sale,take_away,cash,2,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-18,3SC-RYD-20250118-00394,3SC-RYD,sale,take_away,cash,3,ESP-SGL,Single Espresso,Espresso,1,21.67,0.1,19.5,0.15,2.92,22.42,SAR
2025-01-18,3SC-RYD-20250118-00395,3SC-RYD,sale,in_store,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-18,3SC-RYD-20250118-00395,3SC-RYD,sale,in_store,cash,2,ESP-SGL,Single Espresso,Espresso,2,21.67,0.05,41.17,0.15,6.18,47.35,SAR
2025-01-18,3SC-RYD-20250118-00396,3SC-RYD,sale,delivery,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-18,3SC-RYD-20250118-00396,3SC-RYD,sale,delivery,cash,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-18,3SC-RYD-20250118-00397,3SC-RYD,sale,take_away,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-18,3SC-RYD-20250118-00398,3SC-RYD,sale,in_store,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-18,3SC-RYD-20250118-00398,3SC-RYD,sale,in_store,card,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-18,3SC-RYD-20250118-00399,3SC-RYD,sale,in_store,cash,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-18,3SC-RYD-20250118-00399,3SC-RYD,sale,in_store,cash,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.05,11.4,0.15,1.71,13.11,SAR
2025-01-18,3SC-RYD-20250118-00400,3SC-RYD,sale,in_store,card,1,LAT-LRG,Latte (Large),Espresso,2,26.5,0.0,53.0,0.15,7.95,60.95,SAR
2025-01-18,3SC-RYD-20250118-00401,3SC-RYD,sale,take_away,card,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.05,11.4,0.15,1.71,13.11,SAR
2025-01-18,3SC-RYD-20250118-00401,3SC-RYD,sale,take_away,card,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-18,3SC-RYD-20250118-00402,3SC-RYD,sale,in_store,card,1,LAT-LRG,Latte (Large),Espresso,2,26.5,0.0,53.0,0.15,7.95,60.95,SAR
2025-01-18,3SC-RYD-20250118-00402,3SC-RYD,sale,in_store,card,2,PST-MFN,Blueberry Muffin,Pastries,2,13.0,0.0,26.0,0.15,3.9,29.9,SAR
2025-01-18,3SC-RYD-20250118-00403,3SC-RYD,sale,delivery,cash,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.05,11.4,0.15,1.71,13.11,SAR
2025-01-18,3SC-RYD-20250118-00404,3SC-RYD,sale,take_away,card,1,PST-CRS,Butter Croissant,Pastries,2,12.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-18,3SC-RYD-20250118-00405,3SC-RYD,sale,in_store,card,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-18,3SC-RYD-20250118-00405,3SC-RYD,sale,in_store,card,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.05,20.59,0.15,3.09,23.68,SAR
2025-01-18,3SC-RYD2-20250118-00406,3SC-RYD2,sale,take_away,cash,1,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.05,47.5,0.15,7.12,54.62,SAR
2025-01-18,3SC-RYD2-20250118-00407,3SC-RYD2,sale,in_store,cash,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.05,17.1,0.15,2.56,19.66,SAR
2025-01-18,3SC-RYD2-20250118-00408,3SC-RYD2,sale,in_store,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.05,22.8,0.15,3.42,26.22,SAR
2025-01-18,3SC-RYD2-20250118-00408,3SC-RYD2,sale,in_store,card,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-18,3SC-RYD2-20250118-00408,3SC-RYD2,sale,in_store,card,3,LAT-LRG,Latte (Large),Espresso,2,26.5,0.0,53.0,0.15,7.95,60.95,SAR
2025-01-18,3SC-RYD2-20250118-00409,3SC-RYD2,sale,in_store,card,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-18,3SC-RYD2-20250118-00409,3SC-RYD2,sale,in_store,card,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-18,3SC-RYD2-20250118-00410,3SC-RYD2,sale,delivery,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-18,3SC-RYD2-20250118-00410,3SC-RYD2,sale,delivery,card,2,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-18,3SC-RYD2-20250118-00411,3SC-RYD2,sale,in_store,card,1,PST-MFN,Blueberry Muffin,Pastries,2,13.0,0.05,24.7,0.15,3.7,28.4,SAR
2025-01-18,3SC-RYD2-20250118-00411,3SC-RYD2,sale,in_store,card,2,ESP-DBL,Double Espresso,Espresso,2,24.5,0.05,46.55,0.15,6.98,53.53,SAR
2025-01-18,3SC-RYD2-20250118-00412,3SC-RYD2,sale,in_store,card,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.05,25.17,0.15,3.78,28.95,SAR
2025-01-18,3SC-RYD2-20250118-00413,3SC-RYD2,sale,delivery,cash,1,ESP-SGL,Single Espresso,Espresso,2,21.67,0.0,43.34,0.15,6.5,49.84,SAR
2025-01-18,3SC-RYD2-20250118-00413,3SC-RYD2,sale,delivery,cash,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-18,3SC-RYD2-20250118-00414,3SC-RYD2,sale,take_away,card,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-18,3SC-RYD2-20250118-00415,3SC-RYD2,sale,take_away,card,1,ESP-DBL,Double Espresso,Espresso,2,24.5,0.05,46.55,0.15,6.98,53.53,SAR
2025-01-18,3SC-RYD2-20250118-00415,3SC-RYD2,sale,take_away,card,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-18,3SC-RYD2-20250118-00415,3SC-RYD2,sale,take_away,card,3,ESP-SGL,Single Espresso,Espresso,1,21.67,0.05,20.59,0.15,3.09,23.68,SAR
2025-01-18,3SC-RYD2-20250118-00416,3SC-RYD2,sale,delivery,card,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.05,11.4,0.15,1.71,13.11,SAR
2025-01-18,3SC-RYD2-20250118-00417,3SC-RYD2,sale,take_away,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-18,3SC-RYD2-20250118-00418,3SC-RYD2,sale,take_away,cash,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.1,23.85,0.15,3.58,27.43,SAR
2025-01-18,3SC-RYD2-20250118-00418,3SC-RYD2,sale,take_away,cash,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.1,16.2,0.15,2.43,18.63,SAR
2025-01-18,3SC-RYD2-20250118-00418,3SC-RYD2,sale,take_away,cash,3,ESP-DBL,Double Espresso,Espresso,1,24.5,0.1,22.05,0.15,3.31,25.36,SAR
2025-01-19,3SC-RYD-20250119-00419,3SC-RYD,sale,delivery,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.1,22.5,0.15,3.38,25.88,SAR
2025-01-19,3SC-RYD-20250119-00419,3SC-RYD,sale,delivery,cash,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-19,3SC-RYD-20250119-00419,3SC-RYD,sale,delivery,cash,3,ESP-DBL,Double Espresso,Espresso,1,24.5,0.05,23.27,0.15,3.49,26.76,SAR
2025-01-19,3SC-RYD-20250119-00420,3SC-RYD,sale,delivery,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-19,3SC-RYD-20250119-00420,3SC-RYD,sale,delivery,cash,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-19,3SC-RYD-20250119-00421,3SC-RYD,sale,in_store,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-19,3SC-RYD-20250119-00421,3SC-RYD,sale,in_store,cash,2,DRP-REG,Drip Coffee,Brewed,2,18.0,0.05,34.2,0.15,5.13,39.33,SAR
2025-01-19,3SC-RYD-20250119-00422,3SC-RYD,sale,delivery,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.1,19.5,0.15,2.92,22.42,SAR
2025-01-19,3SC-RYD-20250119-00423,3SC-RYD,sale,take_away,cash,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-19,3SC-RYD-20250119-00423,3SC-RYD,sale,take_away,cash,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-19,3SC-RYD-20250119-00424,3SC-RYD,sale,delivery,card,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-19,3SC-RYD-20250119-00425,3SC-RYD,sale,take_away,card,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-19,3SC-RYD-20250119-00425,3SC-RYD,sale,take_away,card,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-19,3SC-RYD-20250119-00426,3SC-RYD,sale,in_store,cash,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.1,10.8,0.15,1.62,12.42,SAR
2025-01-19,3SC-RYD-20250119-00427,3SC-RYD,sale,in_store,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-19,3SC-RYD2-20250119-00428,3SC-RYD2,sale,in_store,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-19,3SC-RYD2-20250119-00429,3SC-RYD2,sale,in_store,card,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-19,3SC-RYD2-20250119-00429,3SC-RYD2,sale,in_store,card,2,LAT-LRG,Latte (Large),Espresso,2,26.5,0.05,50.35,0.15,7.55,57.9,SAR
2025-01-19,3SC-RYD2-20250119-00429,3SC-RYD2,sale,in_store,card,3,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-19,3SC-RYD2-20250119-00430,3SC-RYD2,sale,take_away,cash,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-19,3SC-RYD2-20250119-00430,3SC-RYD2,sale,take_away,cash,2,CLD-BRW,Cold Brew,Brewed,1,24.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-19,3SC-RYD2-20250119-00431,3SC-RYD2,sale,in_store,cash,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.05,17.1,0.15,2.56,19.66,SAR
2025-01-19,3SC-RYD2-20250119-00432,3SC-RYD2,sale,take_away,cash,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-19,3SC-RYD2-20250119-00433,3SC-RYD2,sale,in_store,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.05,17.1,0.15,2.56,19.66,SAR
2025-01-19,3SC-RYD2-20250119-00433,3SC-RYD2,sale,in_store,card,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.05,11.4,0.15,1.71,13.11,SAR
2025-01-19,3SC-RYD2-20250119-00434,3SC-RYD2,sale,in_store,cash,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.05,25.17,0.15,3.78,28.95,SAR
2025-01-19,3SC-RYD2-20250119-00434,3SC-RYD2,sale,in_store,cash,2,PST-CRS,Butter Croissant,Pastries,2,12.0,0.05,22.8,0.15,3.42,26.22,SAR
2025-01-19,3SC-RYD2-20250119-00435,3SC-RYD2,sale,delivery,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-19,3SC-RYD2-20250119-00436,3SC-RYD2,sale,in_store,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-19,3SC-RYD2-20250119-00437,3SC-RYD2,sale,take_away,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-19,3SC-RYD2-20250119-00437,3SC-RYD2,sale,take_away,cash,2,PST-CRS,Butter Croissant,Pastries,2,12.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-19,3SC-RYD2-20250119-00437,3SC-RYD2,sale,take_away,cash,3,DRP-REG,Drip Coffee,Brewed,1,18.0,0.1,16.2,0.15,2.43,18.63,SAR
2025-01-19,3SC-RYD2-20250119-00438,3SC-RYD2,sale,delivery,cash,1,ESP-DBL,Double Espresso,Espresso,2,24.5,0.0,49.0,0.15,7.35,56.35,SAR
2025-01-19,3SC-RYD2-20250119-00438,3SC-RYD2,sale,delivery,cash,2,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-19,3SC-RYD2-20250119-00439,3SC-RYD2,sale,delivery,card,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-19,3SC-RYD2-20250119-00439,3SC-RYD2,sale,delivery,card,2,CLD-BRW,Cold Brew,Brewed,2,24.0,0.05,45.6,0.15,6.84,52.44,SAR
2025-01-19,3SC-RYD2-20250119-00439,3SC-RYD2,sale,delivery,card,3,ESP-DBL,Double Espresso,Espresso,1,24.5,0.05,23.27,0.15,3.49,26.76,SAR
2025-01-20,3SC-RYD-20250120-00440,3SC-RYD,sale,delivery,cash,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.1,16.2,0.15,2.43,18.63,SAR
2025-01-20,3SC-RYD-20250120-00440,3SC-RYD,sale,delivery,cash,2,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.05,47.5,0.15,7.12,54.62,SAR
2025-01-20,3SC-RYD-20250120-00441,3SC-RYD,sale,delivery,cash,1,PST-MFN,Blueberry Muffin,Pastries,2,13.0,0.0,26.0,0.15,3.9,29.9,SAR
2025-01-20,3SC-RYD-20250120-00442,3SC-RYD,sale,delivery,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-20,3SC-RYD-20250120-00443,3SC-RYD,sale,delivery,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-20,3SC-RYD-20250120-00443,3SC-RYD,sale,delivery,cash,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.1,10.8,0.15,1.62,12.42,SAR
2025-01-20,3SC-RYD-20250120-00444,3SC-RYD,sale,in_store,card,1,DRP-REG,Drip Coffee,Brewed,2,18.0,0.0,36.0,0.15,5.4,41.4,SAR
2025-01-20,3SC-RYD-20250120-00445,3SC-RYD,sale,take_away,cash,1,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.1,45.0,0.15,6.75,51.75,SAR
2025-01-20,3SC-RYD-20250120-00445,3SC-RYD,sale,take_away,cash,2,DRP-REG,Drip Coffee,Brewed,2,18.0,0.1,32.4,0.15,4.86,37.26,SAR
2025-01-20,3SC-RYD-20250120-00446,3SC-RYD,sale,in_store,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-20,3SC-RYD-20250120-00446,3SC-RYD,sale,in_store,card,2,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-20,3SC-RYD-20250120-00447,3SC-RYD,sale,take_away,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-20,3SC-RYD-20250120-00447,3SC-RYD,sale,take_away,cash,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.05,17.1,0.15,2.56,19.66,SAR
2025-01-20,3SC-RYD-20250120-00448,3SC-RYD,sale,take_away,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-20,3SC-RYD-20250120-00448,3SC-RYD,sale,take_away,cash,2,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-20,3SC-RYD-20250120-00448,3SC-RYD,sale,take_away,cash,3,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-20,3SC-RYD-20250120-00449,3SC-RYD,sale,take_away,card,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-20,3SC-RYD-20250120-00450,3SC-RYD,sale,take_away,card,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.1,43.2,0.15,6.48,49.68,SAR
2025-01-20,3SC-RYD-20250120-00450,3SC-RYD,sale,take_away,card,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.1,22.5,0.15,3.38,25.88,SAR
2025-01-20,3SC-RYD-20250120-00450,3SC-RYD,sale,take_away,card,3,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-20,3SC-RYD-20250120-00451,3SC-RYD,sale,delivery,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.1,22.5,0.15,3.38,25.88,SAR
2025-01-20,3SC-RYD-20250120-00451,3SC-RYD,sale,delivery,cash,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.05,12.35,0.15,1.85,14.2,SAR
2025-01-20,3SC-RYD2-20250120-00452,3SC-RYD2,sale,delivery,card,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-20,3SC-RYD2-20250120-00452,3SC-RYD2,sale,delivery,card,2,DRP-REG,Drip Coffee,Brewed,2,18.0,0.0,36.0,0.15,5.4,41.4,SAR
2025-01-20,3SC-RYD2-20250120-00453,3SC-RYD2,sale,in_store,card,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-20,3SC-RYD2-20250120-00454,3SC-RYD2,sale,in_store,card,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-20,3SC-RYD2-20250120-00454,3SC-RYD2,sale,in_store,card,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
